filename,sub_id,snapshot,view,Name,Name_ext,snapshot_n,SubfindID,c_axis,b_axis,a_axis,Name_joined,snapshot_joined,subhalo_id,view_joined,stellar_mass,re_kpc,sample_manga,manga_ifu_dsn,distances_selec,n_star_part,n_gas_cell,type,c/a,c/b,b/a,c_a,b_a
TNG50-96-538191-0-127.cube_maps.fits,538191,96,0,96_538191,96_538191_0,96,538191,1.8957083,3.7378864,3.7975757,96_538191,96,538191,0,10.575467,7.414624,1,127,0.052975103,646172,740618,1,0.4991890747562978,0.507160490484676,0.984282261970446,0.4991890747562978,0.984282261970446
TNG50-97-726850-1-127.cube_maps.fits,726850,97,1,97_726850,97_726850_1,97,726850,0.3638809,0.66043866,0.851372,97_726850,97,726850,1,9.769856,1.7695441,1,19,0.06675292,104550,36183,3,0.427405294043027,0.5509685032672074,0.7757345320259533,0.427405294043027,0.7757345320259533
TNG50-92-211773-0-127.cube_maps.fits,211773,92,0,92_211773,92_211773_0,92,211773,1.1411388,3.5248215,3.836939,92_211773,92,211773,0,10.827189,6.9169044,2,61,0.06572537,1133061,181549,1,0.2974086374581404,0.3237437129795083,0.9186545577086316,0.29740863745814045,0.9186545577086317
TNG50-97-594742-1-127.cube_maps.fits,594742,97,1,97_594742,97_594742_1,97,594742,0.5031717,0.9846877,1.0137203,97_594742,97,594742,1,9.445152,2.2063375,1,19,0.6603751,48723,40342,1,0.4963614716998368,0.5109962275348824,0.9713603446631188,0.4963614716998368,0.9713603446631187
TNG50-94-577319-1-127.cube_maps.fits,577319,94,1,94_577319,94_577319_1,94,577319,0.91256684,2.1412313,2.299815,94_577319,94,577319,1,10.281608,4.7394037,2,61,0.010480859,332849,388482,1,0.3968001078347606,0.4261878854470323,0.9310450188384716,0.3968001078347606,0.9310450188384717
TNG50-91-500916-0-127.cube_maps.fits,500916,91,0,91_500916,91_500916_0,91,500916,2.0937808,4.9897194,5.3988914,91_500916,91,500916,0,10.776132,10.553794,2,127,0.05677463,1003202,1016239,1,0.3878168025383878,0.4196189469091188,0.9242118483805768,0.3878168025383878,0.9242118483805768
TNG50-94-488061-1-127.cube_maps.fits,488061,94,1,94_488061,94_488061_1,94,488061,1.6945466,4.9907146,5.182351,94_488061,94,488061,1,10.865684,9.504754,1,91,0.05749344,1215041,1063257,1,0.3269841429112,0.3395398727068064,0.9630213391566878,0.3269841429112,0.9630213391566878
TNG50-96-564471-2-127.cube_maps.fits,564471,96,2,96_564471,96_564471_2,96,564471,1.0554956,1.918768,2.0542696,96_564471,96,564471,2,10.61656,4.489616,1,61,0.054517824,757582,63726,1,0.5138057828436929,0.5500902662541798,0.934039037524578,0.5138057828436929,0.9340390375245781
TNG50-95-590861-0-127.cube_maps.fits,590861,95,0,95_590861,95_590861_0,95,590861,0.7783013,1.5261024,1.5350164,95_590861,95,590861,0,10.116284,4.399647,2,61,0.12183312,268721,408260,1,0.5070312603826252,0.5099928418957993,0.9941928959195484,0.5070312603826252,0.9941928959195485
TNG50-95-677588-0-127.cube_maps.fits,677588,95,0,95_677588,95_677588_0,95,677588,0.72189826,1.6421318,1.7865137,95_677588,95,677588,0,9.791901,3.518642,2,61,0.020411385,105933,97689,1,0.4040821293449919,0.4396104259110018,0.9191823158143148,0.4040821293449919,0.9191823158143148
TNG50-94-119503-0-127.cube_maps.fits,119503,94,0,94_119503,94_119503_0,94,119503,1.7542857,4.373863,4.6874666,94_119503,94,119503,0,10.309857,9.891481,2,127,0.014110484,346501,207053,1,0.3742502826580141,0.4010838245276544,0.9330974219634974,0.3742502826580141,0.9330974219634974
TNG50-96-270441-0-127.cube_maps.fits,270441,96,0,96_270441,96_270441_0,96,270441,0.77930313,1.4963043,1.5885291,96_270441,96,270441,0,10.146266,3.623442,0,37,0.040757272,268273,10757,1,0.4905815889680585,0.5208186128984592,0.94194327318272,0.49058158896805854,0.9419432731827199
TNG50-96-687098-0-127.cube_maps.fits,687098,96,0,96_687098,96_687098_0,96,687098,0.6015214,1.1824586,1.1990145,96_687098,96,687098,0,9.579999,2.5829723,2,19,0.031465974,65340,113317,1,0.5016798379002089,0.508703983378361,0.9861920769098288,0.5016798379002089,0.9861920769098287
TNG50-90-360369-1-127.cube_maps.fits,360369,90,1,90_360369,90_360369_1,90,360369,4.2058883,5.5109105,5.8280478,90_360369,90,360369,1,11.314411,13.075777,1,61,0.21936548,4002312,2117498,1,0.7216633158019053,0.76319299687411,0.94558430011504,0.7216633158019053,0.9455843001150401
TNG50-95-181057-0-127.cube_maps.fits,181057,95,0,95_181057,95_181057_0,95,181057,0.6783113,1.5377021,1.6079704,95_181057,95,181057,0,10.207675,3.5113506,2,37,0.13741806,300176,557,1,0.4218431508440702,0.4411200973192402,0.956300004029925,0.42184315084407026,0.956300004029925
TNG50-96-638630-0-127.cube_maps.fits,638630,96,0,96_638630,96_638630_0,96,638630,1.1578037,1.9311427,2.0183477,96_638630,96,638630,0,9.562954,4.6533813,2,127,0.02540082,66674,374549,1,0.5736393684794746,0.5995433170215748,0.9567938665870108,0.5736393684794746,0.9567938665870107
TNG50-97-631589-0-127.cube_maps.fits,631589,97,0,97_631589,97_631589_0,97,631589,2.1411319,5.1076407,5.477887,97_631589,97,631589,0,9.659594,10.015896,1,127,0.12867603,75301,390528,1,0.3908682125060265,0.4192017461212571,0.9324107452380818,0.3908682125060265,0.9324107452380818
TNG50-95-424546-0-127.cube_maps.fits,424546,95,0,95_424546,95_424546_0,95,424546,0.9915043,2.5520964,2.6602724,95_424546,95,424546,0,9.650075,5.3486824,2,127,0.07641088,74535,146727,1,0.3727078099220215,0.3885058181971496,0.9593364950145706,0.3727078099220215,0.9593364950145706
TNG50-97-320622-1-127.cube_maps.fits,320622,97,1,97_320622,97_320622_1,97,320622,0.25168747,0.2701177,0.5462246,97_320622,97,320622,1,9.768157,1.0093517,0,19,0.47778425,106227,0,2,0.4607765194024583,0.9317696322751156,0.4945176398133662,0.46077651940245834,0.4945176398133662
TNG50-97-745810-0-127.cube_maps.fits,745810,97,0,97_745810,97_745810_0,97,745810,0.45907143,0.9496321,0.998658,97_745810,97,745810,0,9.1254425,2.1424928,1,37,0.05858995,22255,56113,1,0.4596883317411966,0.4834202950805896,0.9509082188296694,0.45968833174119667,0.9509082188296694
TNG50-97-354950-0-127.cube_maps.fits,354950,97,0,97_354950,97_354950_0,97,354950,0.9853448,1.7390283,1.7611183,97_354950,97,354950,0,8.9933195,3.7762923,1,61,0.061540455,17134,29608,1,0.559499495292281,0.5666065353853068,0.9874568335358278,0.559499495292281,0.9874568335358278
TNG50-97-597569-0-127.cube_maps.fits,597569,97,0,97_597569,97_597569_0,97,597569,0.9044701,1.7916197,1.913099,97_597569,97,597569,0,9.745171,3.9866073,1,91,0.046735022,93074,312950,1,0.4727774673448682,0.5048337546187955,0.936501299723642,0.4727774673448682,0.936501299723642
TNG50-96-181544-0-127.cube_maps.fits,181544,96,0,96_181544,96_181544_0,96,181544,0.59727854,0.98852956,1.2342937,96_181544,96,181544,0,9.717557,2.6779606,-1,127,0.02067886,96952,0,3,0.4839030937288264,0.6042090840460047,0.8008868229660412,0.48390309372882645,0.8008868229660412
TNG50-96-249910-0-127.cube_maps.fits,249910,96,0,96_249910,96_249910_0,96,249910,0.7102159,1.0797921,1.0977402,96_249910,96,249910,0,9.55461,2.782322,2,61,0.04720412,65123,129393,1,0.6469799502650991,0.6577339285960696,0.9836499565197666,0.6469799502650991,0.9836499565197666
TNG50-96-67382-0-127.cube_maps.fits,67382,96,0,96_67382,96_67382_0,96,67382,0.94354725,1.4119916,1.467509,96_67382,96,67382,0,9.403831,3.4521153,2,61,0.68724805,47344,305,1,0.6429584077508212,0.6682385716742224,0.9621689543300926,0.6429584077508212,0.9621689543300926
TNG50-96-47-0-127.cube_maps.fits,47,96,0,96_47,96_47_0,96,47,0.42561105,0.4925183,0.63824266,96_47,96,47,0,10.09205,1.2796644,-1,127,0.10771357,240204,0,-1,0.6668483269357144,0.8641527634607689,0.7716787530310181,0.6668483269357144,0.7716787530310181
TNG50-97-207095-0-127.cube_maps.fits,207095,97,0,97_207095,97_207095_0,97,207095,0.3581314,0.40016872,0.76069903,97_207095,97,207095,0,9.978309,1.3565388,1,19,0.06280944,192938,0,-1,0.4707925025223181,0.8949510096641237,0.5260539375211244,0.47079250252231813,0.5260539375211244
TNG50-97-361690-0-127.cube_maps.fits,361690,97,0,97_361690,97_361690_0,97,361690,0.66430223,1.6271453,1.6508759,97_361690,97,361690,0,9.249072,3.3808491,1,91,0.022940895,30461,12416,1,0.402393801981118,0.4082623905806076,0.9856254488904952,0.402393801981118,0.9856254488904951
TNG50-95-49-0-127.cube_maps.fits,49,95,0,95_49,95_49_0,95,49,0.7594981,1.750486,1.8296146,95_49,95,49,0,9.816887,3.8882124,2,61,0.068254836,117060,0,1,0.4151137075534924,0.4338784200502031,0.9567512196284398,0.4151137075534924,0.9567512196284398
TNG50-97-66799-0-127.cube_maps.fits,66799,97,0,97_66799,97_66799_0,97,66799,1.656803,2.6226068,2.6794772,97_66799,97,66799,0,9.322855,6.1739225,1,127,0.038176235,38062,0,1,0.6183306952565224,0.6317390010580314,0.9787755611430468,0.6183306952565224,0.9787755611430468
TNG50-93-211643-0-127.cube_maps.fits,211643,93,0,93_211643,93_211643_0,93,211643,1.1544185,3.5749207,3.8931928,93_211643,93,211643,0,10.830012,7.0365677,2,61,0.6380996,1142712,176542,1,0.2965223042639964,0.3229214287186846,0.918249078237276,0.2965223042639964,0.9182490782372761
TNG50-94-524276-0-127.cube_maps.fits,524276,94,0,94_524276,94_524276_0,94,524276,1.0444344,3.067357,3.2163844,94_524276,94,524276,0,10.72255,5.851144,1,61,0.5947605,900505,734463,1,0.3247231269993724,0.3404997853200655,0.9536661724885868,0.3247231269993724,0.9536661724885869
TNG50-97-704609-0-127.cube_maps.fits,704609,97,0,97_704609,97_704609_0,97,704609,0.93555826,2.2492957,2.2842782,97_704609,97,704609,0,9.030687,4.913396,1,127,0.020987578,18051,116104,1,0.4095640627310631,0.4159338676546619,0.9846855343626708,0.4095640627310631,0.9846855343626707
TNG50-95-462020-0-127.cube_maps.fits,462020,95,0,95_462020,95_462020_0,95,462020,2.6500561,3.458569,3.5170765,95_462020,95,462020,0,10.993429,8.239776,1,61,0.17155756,1929147,1321675,1,0.7534826438947234,0.76622906757101,0.9833647348870574,0.7534826438947234,0.9833647348870574
TNG50-92-461837-0-127.cube_maps.fits,461837,92,0,92_461837,92_461837_0,92,461837,1.443668,4.2299438,4.3532405,92_461837,92,461837,0,11.0492525,7.40366,1,37,0.09993313,2029342,722076,1,0.3316306553704073,0.3412972058872271,0.9716770300193616,0.33163065537040737,0.9716770300193615
TNG50-95-572909-0-127.cube_maps.fits,572909,95,0,95_572909,95_572909_0,95,572909,0.91370624,2.2079804,2.2895122,95_572909,95,572909,0,10.285704,4.784792,2,61,0.79447025,335874,405975,1,0.3990833680641667,0.4138199052853911,0.9643890082787068,0.3990833680641667,0.9643890082787067
TNG50-95-283421-0-127.cube_maps.fits,283421,95,0,95_283421,95_283421_0,95,283421,1.3126243,3.9929986,4.0462775,95_283421,95,283421,0,10.200051,8.153499,-1,127,0.33408514,268241,110568,1,0.3244029357848046,0.3287314701287398,0.986832613432964,0.3244029357848046,0.9868326134329639
TNG50-96-429026-0-127.cube_maps.fits,429026,96,0,96_429026,96_429026_0,96,429026,0.91970795,1.3568298,1.6092166,96_429026,96,429026,0,9.6013,3.7573657,2,91,0.19374117,80060,129997,3,0.5715252688792796,0.6778359010098393,0.8431616974371257,0.5715252688792796,0.8431616974371257
TNG50-90-404620-2-127.cube_maps.fits,404620,90,2,90_404620,90_404620_2,90,404620,4.3005166,10.499539,11.408069,90_404620,90,404620,2,11.247915,21.71301,1,127,0.5341228,3043578,1717238,1,0.3769714751900607,0.4095909925188143,0.9203607551812668,0.3769714751900607,0.9203607551812669
TNG50-97-262101-1-127.cube_maps.fits,262101,97,1,97_262101,97_262101_1,97,262101,1.0356717,2.0706706,2.086882,97_262101,97,262101,1,9.971377,4.4321365,1,127,0.021414109,163966,1829,1,0.4962770774773082,0.5001624594467126,0.9922317601091004,0.4962770774773082,0.9922317601091005
TNG50-98-167765-0-127.cube_maps.fits,167765,98,0,98_167765,98_167765_0,98,167765,0.30918223,0.3489466,0.64163953,98_167765,98,167765,0,9.910305,1.2134897,0,37,0.22074977,146132,0,-1,0.4818628147801305,0.8860445409125637,0.5438358824307474,0.48186281478013054,0.5438358824307474
TNG50-96-571712-0-127.cube_maps.fits,571712,96,0,96_571712,96_571712_0,96,571712,1.1907426,5.0956144,5.3975706,96_571712,96,571712,0,10.471822,10.425636,1,127,0.105575636,493188,406624,1,0.2206071375888997,0.2336798875519309,0.9440570170587486,0.22060713758889974,0.9440570170587486
TNG50-97-119016-2-127.cube_maps.fits,119016,97,2,97_119016,97_119016_2,97,119016,0.6064709,1.2656463,1.4772284,97_119016,97,119016,2,9.988011,3.0361633,1,61,0.316401,173652,28611,-1,0.4105464666127459,0.4791788195485579,0.8567708960916267,0.4105464666127459,0.8567708960916267
TNG50-95-249077-0-127.cube_maps.fits,249077,95,0,95_249077,95_249077_0,95,249077,0.8751502,1.2854208,1.3196087,95_249077,95,249077,0,9.635501,3.1230395,2,37,0.047828086,79760,1448,1,0.6631891711535396,0.680827788067534,0.9740923957230656,0.6631891711535396,0.9740923957230655
TNG50-97-650680-0-127.cube_maps.fits,650680,97,0,97_650680,97_650680_0,97,650680,0.5538096,0.8964339,0.94603866,97_650680,97,650680,0,9.456903,2.1118333,0,19,0.44602692,49256,170529,1,0.5853984867806565,0.6177918974282431,0.9475658214644208,0.5853984867806565,0.9475658214644209
TNG50-94-445977-0-127.cube_maps.fits,445977,94,0,94_445977,94_445977_0,94,445977,1.1582048,3.765987,3.7919366,94_445977,94,445977,0,10.410771,8.084217,-1,61,0.01268615,427364,223995,1,0.3054388620316067,0.3075434939100958,0.9931566366378594,0.30543886203160675,0.9931566366378594
TNG50-97-542108-0-127.cube_maps.fits,542108,97,0,97_542108,97_542108_0,97,542108,1.0191302,2.2254198,2.442321,97_542108,97,542108,0,10.649093,4.551206,1,91,0.95509624,778246,634789,1,0.4172793830131256,0.4579496416810886,0.9111905437491632,0.4172793830131256,0.9111905437491632
TNG50-96-592796-0-127.cube_maps.fits,592796,96,0,96_592796,96_592796_0,96,592796,1.0480895,3.799243,3.9436257,96_592796,96,592796,0,10.140834,8.176598,1,127,0.13454941,229091,423277,1,0.2657679961868592,0.2758679821217015,0.9633883357642182,0.2657679961868592,0.9633883357642182
TNG50-97-684729-0-127.cube_maps.fits,684729,97,0,97_684729,97_684729_0,97,684729,0.5390569,0.6775362,0.6972645,97_684729,97,684729,0,9.061239,1.746488,0,19,0.23232774,19675,87564,1,0.7731024596835203,0.7956134299540009,0.9717061459460508,0.7731024596835203,0.9717061459460508
TNG50-97-630661-0-127.cube_maps.fits,630661,97,0,97_630661,97_630661_0,97,630661,1.170975,1.9066056,2.0325804,97_630661,97,630661,0,9.579905,4.307848,1,127,0.26645362,63610,358160,1,0.576102672248537,0.6141673978089648,0.9380222302645445,0.576102672248537,0.9380222302645445
TNG50-91-156817-0-127.cube_maps.fits,156817,91,0,91_156817,91_156817_0,91,156817,3.6855063,5.651202,5.938675,91_156817,91,156817,0,11.295774,11.821595,1,61,0.20402065,3687567,400580,1,0.6205940382324341,0.6521632565956765,0.951593074212682,0.6205940382324341,0.951593074212682
TNG50-95-529096-0-127.cube_maps.fits,529096,95,0,95_529096,95_529096_0,95,529096,1.3287411,2.1853564,2.2222114,95_529096,95,529096,0,10.582581,4.618999,0,37,0.032649595,701499,819353,1,0.5979364069503018,0.6080203210789783,0.983415169231874,0.5979364069503018,0.9834151692318741
TNG50-97-484366-0-127.cube_maps.fits,484366,97,0,97_484366,97_484366_0,97,484366,0.66443646,1.4083544,1.5790887,97_484366,97,484366,0,10.374073,3.5784953,1,37,0.09456329,434102,220348,-1,0.4207720946898043,0.4717821451759585,0.891877954670944,0.4207720946898043,0.891877954670944
TNG50-95-597590-1-127.cube_maps.fits,597590,95,1,95_597590,95_597590_1,95,597590,0.8472077,2.1519094,2.452204,95_597590,95,597590,1,10.22167,5.1133175,2,91,0.45329207,287324,313694,-1,0.345488262803584,0.3937004504000029,0.8775409386820999,0.345488262803584,0.8775409386820999
TNG50-93-11-0-127.cube_maps.fits,11,93,0,93_11,93_11_0,93,11,1.7592617,5.2704973,5.342281,93_11,93,11,0,10.559643,10.169078,0,91,0.038863614,647926,18739,1,0.3293090910043856,0.3337942512559488,0.9865630991705604,0.3293090910043856,0.9865630991705603
TNG50-97-699357-0-127.cube_maps.fits,699357,97,0,97_699357,97_699357_0,97,699357,0.566696,0.92055535,0.9440579,97_699357,97,699357,0,9.107855,2.1612322,1,19,0.7949223,21729,105182,1,0.6002767415007066,0.6156023100620729,0.9751047578755496,0.6002767415007066,0.9751047578755497
TNG50-95-516708-0-127.cube_maps.fits,516708,95,0,95_516708,95_516708_0,95,516708,2.3827517,2.9408612,3.2006338,95_516708,95,516708,0,10.455082,7.1711364,0,19,0.010861992,535810,1114468,1,0.7444624561547779,0.8102224273624338,0.9188371378193908,0.7444624561547779,0.9188371378193907
TNG50-93-330315-1-127.cube_maps.fits,330315,93,1,93_330315,93_330315_1,93,330315,2.0169003,5.513529,5.8273807,93_330315,93,330315,1,10.911817,11.1005335,1,61,0.44701257,1348998,1504448,1,0.3461075230592022,0.3658093210355835,0.9461418918451648,0.3461075230592022,0.9461418918451647
TNG50-94-226389-0-127.cube_maps.fits,226389,94,0,94_226389,94_226389_0,94,226389,0.99696577,1.2151123,1.2981598,94_226389,94,226389,0,10.384518,3.2356155,2,19,0.027843412,451399,60641,1,0.7679838568410452,0.8204721242637409,0.9360267510979772,0.7679838568410452,0.9360267510979772
TNG50-95-204971-0-127.cube_maps.fits,204971,95,0,95_204971,95_204971_0,95,204971,0.9430383,2.4875305,2.6488614,95_204971,95,204971,0,10.005644,5.1969395,2,127,0.041503508,169214,178987,1,0.3560164756072175,0.3791062260342134,0.939094246305224,0.3560164756072175,0.9390942463052239
TNG50-95-395132-0-127.cube_maps.fits,395132,95,0,95_395132,95_395132_0,95,395132,1.1035945,2.8173018,2.8562922,95_395132,95,395132,0,9.772504,5.525515,2,127,0.049045976,99276,49908,1,0.3863731098660004,0.391720368758505,0.9863492957758314,0.38637310986600043,0.9863492957758314
TNG50-94-568495-0-127.cube_maps.fits,568495,94,0,94_568495,94_568495_0,94,568495,1.1663105,2.2451725,2.6639223,94_568495,94,568495,0,10.165942,6.087535,2,127,0.885831,265567,619304,3,0.4378170114045744,0.5194747842315012,0.8428070518423153,0.4378170114045744,0.8428070518423153
TNG50-97-750258-0-127.cube_maps.fits,750258,97,0,97_750258,97_750258_0,97,750258,0.29557222,0.47788462,0.5004172,97_750258,97,750258,0,9.001059,1.4791156,1,61,0.06416673,20859,38061,1,0.5906516003047058,0.6185012189762458,0.9549724110202448,0.5906516003047058,0.9549724110202447
TNG50-97-352004-1-127.cube_maps.fits,352004,97,1,97_352004,97_352004_1,97,352004,0.80927056,1.8458698,1.9425192,97_352004,97,352004,1,9.86971,4.079217,1,37,0.96700686,126334,1803,1,0.4166087830689138,0.4384223415974409,0.950245330908441,0.4166087830689138,0.950245330908441
TNG50-97-635364-0-127.cube_maps.fits,635364,97,0,97_635364,97_635364_0,97,635364,1.6179522,2.4627006,2.5357125,97_635364,97,635364,0,9.426763,5.9658966,1,127,0.08155949,46575,358555,1,0.6380661056803562,0.6569829073010337,0.9712065543708128,0.6380661056803562,0.9712065543708129
TNG50-90-360369-0-127.cube_maps.fits,360369,90,0,90_360369,90_360369_0,90,360369,4.2058883,5.5109105,5.8280478,90_360369,90,360369,0,11.314411,13.075777,1,37,0.40642554,4002312,2117498,1,0.7216633158019053,0.76319299687411,0.94558430011504,0.7216633158019053,0.9455843001150401
TNG50-95-557110-1-127.cube_maps.fits,557110,95,1,95_557110,95_557110_1,95,557110,0.6802635,1.2043221,1.2308905,95_557110,95,557110,1,9.79667,2.8524606,2,37,0.095795386,107245,38082,1,0.552659639504895,0.5648517950471889,0.9784153017672976,0.552659639504895,0.9784153017672976
TNG50-91-473709-0-127.cube_maps.fits,473709,91,0,91_473709,91_473709_0,91,473709,1.9596897,4.4702506,4.639433,91_473709,91,473709,0,10.925155,9.086974,2,91,0.034431517,1522063,582597,1,0.4223985344760879,0.4383847518526143,0.963533819757716,0.4223985344760879,0.963533819757716
TNG50-90-473265-0-127.cube_maps.fits,473265,90,0,90_473265,90_473265_0,90,473265,1.2976155,3.4830108,3.7778563,90_473265,90,473265,0,10.906331,7.0339684,2,19,0.049052067,1405671,1055457,1,0.3434793165637348,0.3725556923337705,0.9219542839678684,0.34347931656373487,0.9219542839678683
TNG50-95-181057-1-127.cube_maps.fits,181057,95,1,95_181057,95_181057_1,95,181057,0.6783113,1.5377021,1.6079704,95_181057,95,181057,1,10.207675,3.5113506,2,61,0.09404343,300176,557,1,0.4218431508440702,0.4411200973192402,0.956300004029925,0.42184315084407026,0.956300004029925
TNG50-94-449065-0-127.cube_maps.fits,449065,94,0,94_449065,94_449065_0,94,449065,1.4664663,3.189959,3.3043244,94_449065,94,449065,0,11.008541,5.88099,1,61,0.5752985,1877713,1330882,1,0.4438021581658266,0.4597132126149584,0.9653891730485058,0.4438021581658266,0.9653891730485058
TNG50-95-617822-0-127.cube_maps.fits,617822,95,0,95_617822,95_617822_0,95,617822,1.6951437,2.9241204,2.9790978,95_617822,95,617822,0,9.946441,6.58295,2,127,0.014689362,149680,322738,1,0.5690124372553328,0.5797106370859422,0.9815456209594732,0.5690124372553328,0.9815456209594731
TNG50-97-183401-0-127.cube_maps.fits,183401,97,0,97_183401,97_183401_0,97,183401,0.4484032,0.49165905,0.86317253,97_183401,97,183401,0,9.835337,1.636798,1,19,0.05116145,123385,0,2,0.5194827041124676,0.9120206370654624,0.5695953391843922,0.5194827041124676,0.5695953391843922
TNG50-97-98749-0-127.cube_maps.fits,98749,97,0,97_98749,97_98749_0,97,98749,0.9554959,1.509421,1.5155803,97_98749,97,98749,0,8.933242,3.9339502,1,91,0.018507758,16327,1681,1,0.630448878228359,0.6330214698218721,0.9959360121004476,0.630448878228359,0.9959360121004475
TNG50-97-338806-0-127.cube_maps.fits,338806,97,0,97_338806,97_338806_0,97,338806,0.77396965,1.0964061,1.1751503,97_338806,97,338806,0,8.875506,2.7794802,1,61,0.02587196,13630,338,1,0.6586133280142973,0.705915125791438,0.9329922308661284,0.6586133280142973,0.9329922308661284
TNG50-97-514617-0-127.cube_maps.fits,514617,97,0,97_514617,97_514617_0,97,514617,2.113703,3.9686644,4.2539825,97_514617,97,514617,0,10.604418,9.845037,0,127,0.12213876,768118,1572131,1,0.4968762800505173,0.5325980700207354,0.9329291787166496,0.49687628005051737,0.9329291787166496
TNG50-97-632337-0-127.cube_maps.fits,632337,97,0,97_632337,97_632337_0,97,632337,0.86302936,3.2591877,3.3203902,97_632337,97,632337,0,9.889706,6.287785,1,127,0.01675919,133513,177778,1,0.2599180542094119,0.2647989129315872,0.9815676784011712,0.2599180542094119,0.9815676784011711
TNG50-97-726519-0-127.cube_maps.fits,726519,97,0,97_726519,97_726519_0,97,726519,0.6568038,1.6064584,1.707316,97_726519,97,726519,0,8.971616,3.598401,1,127,0.009612924,16306,50244,1,0.3846996103826122,0.408852043725502,0.940926225725056,0.38469961038261224,0.9409262257250561
TNG50-96-477070-0-127.cube_maps.fits,477070,96,0,96_477070,96_477070_0,96,477070,1.516294,2.0769837,2.1538668,96_477070,96,477070,0,10.932163,4.675129,1,61,0.2414597,1777261,992477,1,0.70398689463991,0.7300461722448761,0.9643046171657412,0.70398689463991,0.9643046171657412
TNG50-98-751884-0-127.cube_maps.fits,751884,98,0,98_751884,98_751884_0,98,751884,0.6302375,0.963268,1.0176964,98_751884,98,751884,0,8.966127,2.2359214,1,127,0.012276484,15753,31201,1,0.6192784999534242,0.654270151193645,0.9465180381889924,0.6192784999534242,0.9465180381889924
TNG50-97-590835-0-127.cube_maps.fits,590835,97,0,97_590835,97_590835_0,97,590835,1.5456182,2.5892732,2.6527112,97_590835,97,590835,0,10.102817,7.282254,1,127,0.86839265,239568,618851,1,0.5826560388481038,0.5969312933065541,0.9760855987640116,0.5826560388481038,0.9760855987640117
TNG50-96-164378-1-127.cube_maps.fits,164378,96,1,96_164378,96_164378_1,96,164378,1.3080084,3.9517887,4.1196823,96_164378,96,164378,1,10.472899,8.305519,1,61,0.839611,502229,129042,1,0.3175022501128303,0.3309914824140268,0.959245983604124,0.31750225011283034,0.9592459836041239
TNG50-98-693987-0-127.cube_maps.fits,693987,98,0,98_693987,98_693987_0,98,693987,0.42926925,0.67006564,1.167694,98_693987,98,693987,0,9.993516,2.1103187,0,37,0.05288877,182248,5552,3,0.3676213545672068,0.6406376097720814,0.5738366729639786,0.3676213545672068,0.5738366729639786
TNG50-96-449469-0-127.cube_maps.fits,449469,96,0,96_449469,96_449469_0,96,449469,1.1550157,3.7302852,3.8947597,96_449469,96,449469,0,10.426769,8.175681,1,127,0.05464752,442494,239155,1,0.2965563446699934,0.3096320088340699,0.9577703086534454,0.2965563446699934,0.9577703086534454
TNG50-95-640419-0-127.cube_maps.fits,640419,95,0,95_640419,95_640419_0,95,640419,0.7954802,1.792262,1.9369572,95_640419,95,640419,0,9.740704,3.8750675,2,61,0.30907574,92668,196193,1,0.4106854813312344,0.4438414696065642,0.9252976782347077,0.4106854813312344,0.9252976782347075
TNG50-95-432653-0-127.cube_maps.fits,432653,95,0,95_432653,95_432653_0,95,432653,1.2101302,3.4745152,3.6884882,95_432653,95,432653,0,10.729519,6.780639,1,61,0.20048396,913995,742684,1,0.3280829799048835,0.3482874963390576,0.9419889698982904,0.32808297990488355,0.9419889698982905
TNG50-89-392446-1-127.cube_maps.fits,392446,89,1,89_392446,89_392446_1,89,392446,2.7214243,4.7967052,4.987689,89_392446,89,392446,1,10.974568,10.148497,2,91,0.056910623,1807373,2383033,1,0.5456283060150703,0.5673528362760337,0.9617089598008216,0.5456283060150703,0.9617089598008216
TNG50-91-119445-0-127.cube_maps.fits,119445,91,0,91_119445,91_119445_0,91,119445,1.6070503,6.168761,6.445098,91_119445,91,119445,0,10.727221,12.283161,2,127,0.59117496,887542,1210647,1,0.2493445871575575,0.2605142750707962,0.9571244688598994,0.24934458715755758,0.9571244688598994
TNG50-97-627357-0-127.cube_maps.fits,627357,97,0,97_627357,97_627357_0,97,627357,0.881533,2.0351543,2.1308217,97_627357,97,627357,0,9.99341,4.480122,1,127,0.2024423,171140,241111,1,0.413705661060238,0.433152906391422,0.9551030478054546,0.413705661060238,0.9551030478054546
TNG50-97-593643-0-127.cube_maps.fits,593643,97,0,97_593643,97_593643_0,97,593643,0.8584659,2.0765314,2.4125037,97_593643,97,593643,0,10.301492,4.708647,1,127,0.01198248,344338,334312,-1,0.3558402418201473,0.41341339697536,0.860737084050897,0.3558402418201473,0.860737084050897
TNG50-97-183396-0-127.cube_maps.fits,183396,97,0,97_183396,97_183396_0,97,183396,1.1735404,2.511733,2.5582302,97_183396,97,183396,0,9.262521,5.108814,1,127,0.03171806,31180,76041,1,0.4587313526358965,0.4672233871991967,0.9818244659921536,0.4587313526358965,0.9818244659921535
TNG50-95-638370-0-127.cube_maps.fits,638370,95,0,95_638370,95_638370_0,95,638370,0.5887814,0.8120806,0.8297534,95_638370,95,638370,0,9.720171,2.098944,2,19,0.17349312,96261,202944,1,0.7095860047093511,0.7250282792126791,0.9787011418091208,0.7095860047093511,0.9787011418091207
